time/fps,time/time_elapsed,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,train/entropy_loss,train/value_loss,train/learning_rate,train/clip_range,train/loss,train/clip_fraction,train/std,train/n_updates,train/explained_variance,train/policy_gradient_loss,train/approx_kl
1231,1100,662,95.74,12.472190856933594,1355776,-36.857548928260805,52.89645540714264,0.00025933724444444445,0.2,19.04604148864746,0.530517578125,2.403653621673584,6610,0.9502392411231995,-0.05108228856115602,0.3018409
1231,1102,663,95.22,11.122708320617676,1357824,-36.887715220451355,72.0588093996048,0.00025897315555555554,0.2,29.8817138671875,0.51318359375,2.4087421894073486,6620,0.9393737316131592,-0.05282185013638809,0.25531814
1231,1104,664,93.95,9.765597343444824,1359872,-36.9046658039093,65.09307980537415,0.0002586090666666667,0.2,22.04184341430664,0.46044921875,2.409510850906372,6630,0.9416360259056091,-0.0663385035993997,0.1888665
1231,1106,665,93.03,8.517023086547852,1361920,-36.90897581577301,65.4070279121399,0.0002582449777777777,0.2,20.624610900878906,0.467822265625,2.411975622177124,6640,0.93670254945755,-0.06221207117778249,0.20529255
1231,1107,666,95.22,12.243346214294434,1363968,-36.92749013900757,69.88988783359528,0.0002578808888888889,0.2,16.86039924621582,0.470361328125,2.416574716567993,6650,0.9358296990394592,-0.06568173714913428,0.45105207
1231,1109,667,93.77,10.261000633239746,1366016,-36.93699357509613,76.94086639881134,0.0002575168,0.2,22.595447540283203,0.465576171875,2.4177582263946533,6660,0.9404433369636536,-0.07285160992178134,0.15658711
1231,1111,668,94.5,11.476943016052246,1368064,-36.94539546966553,76.05238909721375,0.00025715271111111115,0.2,31.556110382080078,0.477197265625,2.420992374420166,6670,0.935701847076416,-0.06288666159962304,0.2452488
1231,1112,669,95.95,13.46096420288086,1370112,-36.959409427642825,83.26174435615539,0.0002567886222222222,0.2,27.706321716308594,0.474169921875,2.422752618789673,6680,0.9210281372070312,-0.06383562338305637,0.22042643
1231,1114,670,96.52,14.357647895812988,1372160,-36.965965843200685,65.15808107852936,0.00025642453333333333,0.2,18.497344970703125,0.507080078125,2.4259204864501953,6690,0.9420416951179504,-0.05606713125598617,0.32881287
1231,1116,671,96.38,14.077147483825684,1374208,-36.98420536518097,68.24936974048615,0.0002560604444444445,0.2,21.795822143554688,0.46376953125,2.4307992458343506,6700,0.9411913752555847,-0.0640631258895155,0.1753168
1231,1117,672,97.6,15.435294151306152,1376256,-37.004513478279115,66.07038397789002,0.00025569635555555556,0.2,23.11322593688965,0.459375,2.4342799186706543,6710,0.950120747089386,-0.0653822148044128,0.17561959
1230,1119,673,95.95,13.03982925415039,1378304,-37.02242970466614,67.90778408050537,0.00025533226666666665,0.2,24.50383758544922,0.523046875,2.4373533725738525,6720,0.9304654002189636,-0.05195878796512261,0.33895975
1230,1121,674,94.11,10.480245590209961,1380352,-37.050877928733826,44.44455808401108,0.0002549681777777778,0.2,19.49725914001465,0.572314453125,2.443035364151001,6730,0.9570797681808472,-0.04078042298206128,0.48481712
1231,1122,675,93.89,9.912832260131836,1382400,-37.075441884994504,52.629531955718996,0.00025460408888888894,0.2,21.389938354492188,0.493798828125,2.445425510406494,6740,0.9474930167198181,-0.06734204339445568,0.23017085
1231,1124,676,93.05,8.952994346618652,1384448,-37.08176681995392,51.630737614631656,0.00025424000000000003,0.2,18.624494552612305,0.511328125,2.447279930114746,6750,0.953298807144165,-0.07075049724662677,0.3411419
1231,1126,677,94.32,11.154372215270996,1386496,-37.090005445480344,55.98384864330292,0.0002538759111111111,0.2,19.000341415405273,0.51806640625,2.448798656463623,6760,0.9437367916107178,-0.06906605286058039,0.28081197
1231,1127,678,94.76,11.66077995300293,1388544,-37.101394701004025,50.89991947412491,0.00025351182222222227,0.2,20.840343475341797,0.527099609375,2.451366424560547,6770,0.9540982842445374,-0.06816311801085248,0.2764579
1230,1129,679,94.57,11.379646301269531,1390592,-37.112440657615664,58.17141619920731,0.00025314773333333336,0.2,17.695180892944336,0.492822265625,2.4543097019195557,6780,0.9472669363021851,-0.0701946745160967,0.21481547
1230,1131,680,95.78,13.693304061889648,1392640,-37.12613050937652,63.39661846160889,0.00025278364444444445,0.2,21.6334285736084,0.480224609375,2.456573724746704,6790,0.9332893490791321,-0.062495039234636354,0.1853325
1230,1133,681,95.96,13.797591209411621,1394688,-37.13390727043152,58.11353669166565,0.00025241955555555554,0.2,20.299579620361328,0.489501953125,2.458550453186035,6800,0.9394819140434265,-0.06402392329764553,0.24897401
1230,1134,682,98.85,17.948631286621094,1396736,-37.14068672657013,67.43070715665817,0.0002520554666666667,0.2,24.834903717041016,0.472265625,2.4606783390045166,6810,0.9404208064079285,-0.07124694959493354,0.25162822
1230,1136,683,97.58,16.190357208251953,1398784,-37.14334511756897,63.68653825521469,0.0002516913777777778,0.2,23.45845603942871,0.48798828125,2.4606833457946777,6820,0.94366455078125,-0.06451456187060103,0.23373725
1230,1138,684,98.59,17.395156860351562,1400832,-37.14989097118378,66.77151010036468,0.00025132728888888886,0.2,17.23145866394043,0.4634765625,2.4637222290039062,6830,0.9463110566139221,-0.07108590840362013,0.20032564
1230,1139,685,98.2,16.90270233154297,1402880,-37.16743009090423,62.92479009628296,0.0002509632,0.2,21.896102905273438,0.4986328125,2.465829610824585,6840,0.9413500428199768,-0.06316493536578491,0.2378454
1230,1141,686,98.27,16.3992919921875,1404928,-37.17513072490692,58.1113627076149,0.00025059911111111115,0.2,19.23945426940918,0.505419921875,2.4654831886291504,6850,0.9465304613113403,-0.06400160511839204,0.30301952
1230,1143,687,97.57,15.520424842834473,1406976,-37.178955864906314,70.10710558891296,0.00025023502222222224,0.2,24.778852462768555,0.480810546875,2.468109607696533,6860,0.9333910346031189,-0.06421654251753353,0.18129475
1230,1144,688,98.23,16.14684295654297,1409024,-37.19682252407074,78.01335701942443,0.0002498709333333333,0.2,26.236942291259766,0.496923828125,2.4722769260406494,6870,0.9281389713287354,-0.06009066245169379,0.23558782
1230,1146,689,97.53,15.317795753479004,1411072,-37.20834097862244,74.9409551858902,0.00024950684444444447,0.2,19.687599182128906,0.437060546875,2.4739573001861572,6880,0.9238175749778748,-0.0621430232306011,0.21035564
1230,1148,690,96.49,13.472345352172852,1413120,-37.20794928073883,66.73481826782226,0.00024914275555555556,0.2,18.62903594970703,0.51171875,2.474957227706909,6890,0.9422799348831177,-0.05727817469742149,0.28838378
1230,1150,691,95.8,12.8788423538208,1415168,-37.21541981697082,73.63761341571808,0.00024877866666666665,0.2,26.994003295898438,0.462158203125,2.4764139652252197,6900,0.9327290058135986,-0.06411449002334849,0.19292252
1230,1151,692,96.08,13.215773582458496,1417216,-37.22622945308685,83.80757329463958,0.00024841457777777774,0.2,29.5278377532959,0.479345703125,2.4777991771698,6910,0.928308367729187,-0.05965729392482899,0.20152569
1230,1153,693,95.85,12.931968688964844,1419264,-37.23374938964844,67.01677234172821,0.0002480504888888889,0.2,16.727094650268555,0.47978515625,2.479924201965332,6920,0.9303092956542969,-0.06876487833797,0.20396753
1230,1154,694,95.13,11.840527534484863,1421312,-37.24203536510468,79.75455465316773,0.00024768640000000003,0.2,27.737539291381836,0.538330078125,2.4807841777801514,6930,0.9298029541969299,-0.02730724646244198,0.39542735
1230,1156,695,94.28,10.325638771057129,1423360,-37.247622680664065,79.13398413658142,0.0002473223111111111,0.2,26.72735023498535,0.431689453125,2.4832279682159424,6940,0.9176544547080994,-0.06196279359865002,0.18840852
1231,1157,696,92.09,6.8088226318359375,1425408,-37.26772484779358,61.30174386501312,0.0002469582222222222,0.2,30.555240631103516,0.54130859375,2.488344192504883,6950,0.9407945871353149,-0.06454797681071796,0.2974084
1231,1159,697,90.3,4.198337554931641,1427456,-37.295387387275696,84.71503193378449,0.00024659413333333335,0.2,27.045120239257812,0.487744140625,2.49267315864563,6960,0.9197735786437988,-0.04681860172713641,0.29100654
1231,1160,698,90.98,5.559746742248535,1429504,-37.306116223335266,60.49921288490295,0.0002462300444444445,0.2,16.756784439086914,0.516650390625,2.4939708709716797,6970,0.9399242401123047,-0.05539585541409906,0.3160098
1231,1162,699,92.46,8.111644744873047,1431552,-37.325863695144655,59.70671305656433,0.0002458659555555556,0.2,21.032800674438477,0.521875,2.49849271774292,6980,0.9416249394416809,-0.05559119561803527,0.3141492
1231,1164,700,93.17,9.520547866821289,1433600,-37.34919552803039,54.629293215274814,0.0002455018666666667,0.2,17.903038024902344,0.5255859375,2.5020945072174072,6990,0.9444850087165833,-0.06178975155344233,0.31677723
1231,1165,701,94.51,11.650681495666504,1435648,-37.37063071727753,53.93165088891983,0.0002451377777777778,0.2,13.991142272949219,0.50947265625,2.5061042308807373,7000,0.9472571015357971,-0.06273930812021718,0.3753532
1231,1167,702,96.09,14.380444526672363,1437696,-37.38281939029694,64.0228420495987,0.0002447736888888889,0.2,17.147960662841797,0.520703125,2.508801221847534,7010,0.9366382956504822,-0.06720267630298622,0.2812557
1231,1169,703,94.94,12.127130508422852,1439744,-37.387344932556154,59.371983885765076,0.0002444096,0.2,31.425048828125,0.5296875,2.5099310874938965,7020,0.9438661336898804,-0.05085661867051385,0.30998075
1231,1170,704,94.98,12.035818099975586,1441792,-37.39577236175537,64.1735748052597,0.0002440455111111111,0.2,25.27800750732422,0.49765625,2.5126233100891113,7030,0.9381353855133057,-0.06538067493238486,0.20015638
1231,1172,705,96.43,14.227120399475098,1443840,-37.409332036972046,52.56812391281128,0.00024368142222222223,0.2,16.39117431640625,0.51240234375,2.51535701751709,7040,0.9497510194778442,-0.058244997716974466,0.32610387
1231,1173,706,94.1,10.7045316696167,1445888,-37.41212513446808,57.96603330373764,0.00024331733333333338,0.2,20.788557052612305,0.516162109375,2.515000581741333,7050,0.9360912442207336,-0.05970445404527709,0.25115937
1232,1175,707,92.26,8.038383483886719,1447936,-37.410942506790164,67.9126110315323,0.00024295324444444447,0.2,26.262182235717773,0.491845703125,2.51828670501709,7060,0.9371821880340576,-0.06658103134250268,0.25210354
1232,1176,708,93.94,10.388649940490723,1449984,-37.42779932022095,46.24393459558487,0.00024258915555555556,0.2,19.0671443939209,0.519921875,2.5223476886749268,7070,0.9471222758293152,-0.05615579598234035,0.44080138
1232,1177,709,92.75,8.999683380126953,1452032,-37.45775399208069,51.15627351999283,0.0002422250666666667,0.2,17.17683982849121,0.508740234375,2.5271785259246826,7080,0.941776692867279,-0.05399489446426742,0.23847404
1232,1179,710,93.46,9.905122756958008,1454080,-37.47623295783997,53.476413655281064,0.00024186097777777784,0.2,17.34937858581543,0.5228515625,2.530012369155884,7090,0.9533451795578003,-0.06163604639586993,0.3610391
1232,1181,711,93.03,9.13032054901123,1456128,-37.501437067985535,58.78056617975235,0.00024149688888888893,0.2,17.690948486328125,0.526953125,2.537946939468384,7100,0.9380128383636475,-0.05569798985379748,0.35374302
1233,1182,712,94.46,11.48721694946289,1458176,-37.52783567905426,90.00160109996796,0.00024113280000000002,0.2,26.738683700561523,0.458154296875,2.5412063598632812,7110,0.9040687084197998,-0.06640108280116692,0.2163969
1232,1184,713,93.01,9.373558044433594,1460224,-37.55070271492004,72.80615277290345,0.00024076871111111117,0.2,21.830129623413086,0.475634765625,2.544682264328003,7120,0.9356957077980042,-0.06806692547397689,0.2737081
1232,1186,714,94.09,11.125286102294922,1462272,-37.575376462936404,52.77820091247558,0.0002404046222222222,0.2,19.66928482055664,0.52666015625,2.550143241882324,7130,0.9524808526039124,-0.06945560745080001,0.23580351
1233,1187,715,92.51,8.855701446533203,1464320,-37.59849624633789,44.913124811649325,0.0002400405333333333,0.2,14.681297302246094,0.589111328125,2.5561280250549316,7140,0.9560564756393433,-0.03512753883842379,0.580397
1233,1189,716,93.76,10.759902000427246,1466368,-37.63092143535614,47.08768045902252,0.00023967644444444444,0.2,17.09666633605957,0.536767578125,2.5619091987609863,7150,0.947584331035614,-0.06532353149668779,0.29646295
1233,1190,717,89.54,3.992561101913452,1468416,-37.64998269081116,68.56085033416748,0.00023931235555555558,0.2,26.946439743041992,0.474658203125,2.5663676261901855,7160,0.944917619228363,-0.05775384790613316,0.2754744
1233,1191,718,89.38,3.194206476211548,1470464,-37.67028779983521,71.49107675552368,0.00023894826666666667,0.2,24.85980796813965,0.4828125,2.5705690383911133,7170,0.9351986050605774,-0.06963075125240721,0.2120364
1233,1193,719,89.47,3.3119678497314453,1472512,-37.68336732387543,74.28579077720642,0.00023858417777777776,0.2,26.139087677001953,0.46513671875,2.5731751918792725,7180,0.9199379682540894,-0.0672907002735883,0.24803029
1233,1194,720,88.94,1.8214260339736938,1474560,-37.69844298362732,61.460825490951535,0.0002382200888888889,0.2,18.550527572631836,0.511328125,2.5783114433288574,7190,0.9376813769340515,-0.055481224588584156,0.42594847
1234,1196,721,92.64,7.689542293548584,1476608,-37.72424683570862,85.69968070983887,0.000237856,0.2,28.583547592163086,0.48681640625,2.5818822383880615,7200,0.9050799012184143,-0.06891348785720766,0.24668516
1234,1197,722,94.41,10.429055213928223,1478656,-37.741905736923215,54.85797575712204,0.00023749191111111108,0.2,22.298460006713867,0.532666015625,2.585864782333374,7210,0.9421560168266296,-0.06047805764246732,0.3881534
1234,1199,723,96.37,13.573787689208984,1480704,-37.76525614261627,58.506257796287535,0.00023712782222222217,0.2,18.928518295288086,0.506982421875,2.588862657546997,7220,0.9401243925094604,-0.06512702610343694,0.33393067
1234,1200,724,97.26,14.688678741455078,1482752,-37.76857843399048,70.55996072292328,0.00023676373333333337,0.2,27.013578414916992,0.49345703125,2.58878231048584,7230,0.9314512610435486,-0.04914705139235594,0.2780969
1234,1202,725,97.07,15.187941551208496,1484800,-37.77626621723175,68.67278072834014,0.00023639964444444446,0.2,25.08797836303711,0.438232421875,2.5928778648376465,7240,0.9405872225761414,-0.06916860489873215,0.19860137
1234,1204,726,96.5,14.406416893005371,1486848,-37.79131939411163,65.58075470924378,0.00023603555555555555,0.2,29.234909057617188,0.502294921875,2.5954854488372803,7250,0.9428914189338684,-0.04787257126299664,0.2996081
1234,1205,727,96.17,14.018221855163574,1488896,-37.79815576076508,66.02644281387329,0.00023567146666666664,0.2,25.511343002319336,0.503173828125,2.5970957279205322,7260,0.9433373808860779,-0.0574515939806588,0.29295594
1234,1207,728,95.02,12.726366996765137,1490944,-37.80686395168304,77.59903342723847,0.00023530737777777779,0.2,38.91478729248047,0.487158203125,2.6002798080444336,7270,0.9417022466659546,-0.06423253128305077,0.23990124
1234,1208,729,93.93,11.00733757019043,1492992,-37.82226240634918,74.31301543712615,0.00023494328888888893,0.2,24.570688247680664,0.472216796875,2.604775905609131,7280,0.9334799647331238,-0.06325689479126595,0.1920171
1235,1210,730,94.57,11.425599098205566,1495040,-37.83963031768799,68.88532240390778,0.00023457920000000002,0.2,27.437795639038086,0.476611328125,2.607978105545044,7290,0.9457865953445435,-0.06672112998203375,0.22831751
1235,1212,731,93.79,9.931386947631836,1497088,-37.861377477645874,65.37113571166992,0.0002342151111111111,0.2,23.413734436035156,0.526416015625,2.613184690475464,7300,0.9349016547203064,-0.07110813382605556,0.2886527
1235,1213,732,95.51,12.288527488708496,1499136,-37.89574029445648,51.207419669628145,0.00023385102222222225,0.2,16.171756744384766,0.741259765625,2.6222951412200928,7310,0.9491413235664368,0.1945861897082068,3.5725217
1235,1215,733,96.13,13.09594440460205,1501184,-37.920814204216,68.66190130710602,0.00023348693333333334,0.2,17.85987091064453,0.471630859375,2.6223948001861572,7320,0.9319415092468262,-0.06258021151297725,0.29183173
1235,1216,734,96.02,13.214259147644043,1503232,-37.92879314422608,69.81698961257935,0.00023312284444444443,0.2,27.501571655273438,0.46669921875,2.626384973526001,7330,0.9362806677818298,-0.06114530832273886,0.22083515
1235,1218,735,96.87,14.813337326049805,1505280,-37.94154551029205,73.76383414268494,0.00023275875555555552,0.2,27.144548416137695,0.446923828125,2.6273789405822754,7340,0.9360249638557434,-0.0623513582686428,0.21503365
1234,1220,736,94.31,11.16430950164795,1507328,-37.94549419879913,53.28586753606796,0.00023239466666666672,0.2,15.365093231201172,0.526123046875,2.62905216217041,7350,0.9474731087684631,-0.05848820632090792,0.33257154
1234,1222,737,94.0,10.255498886108398,1509376,-37.94748365879059,74.64924309253692,0.00023203057777777776,0.2,23.721946716308594,0.452392578125,2.629554033279419,7360,0.9204989075660706,-0.06612440530443564,0.20086327
1234,1224,738,93.63,9.627281188964844,1511424,-37.93926010131836,63.393121337890626,0.0002316664888888889,0.2,27.54616928100586,0.482763671875,2.6285436153411865,7370,0.944598376750946,-0.06144344942877069,0.26194102
1234,1225,739,94.17,10.11037826538086,1513472,-37.945336031913754,68.38830153942108,0.0002313024,0.2,31.866905212402344,0.488232421875,2.632277011871338,7380,0.9385420680046082,-0.06674704620381817,0.23127854
